,Nota_media_curso,Nota_media_selec,Val_profe,Val_compañeros,Val_propia,Val_padres,Val_direct,Eval_Alumno
1846,9.12,10.59,9.12,8.27,8.53,7.5,8.23,Perfecta
1847,3.82,3.96,4.55,9.8,7.78,9.18,8.95,Mala
1848,5.67,6.71,9.06,9.16,9.34,8.44,7.31,Buena
1849,5.61,5.760000000000001,8.78,9.13,7.21,6.46,4.2,No Muy Buena
1850,9.42,9.99,5.58,9.88,9.5,7.92,6.47,Muy Buena
1851,9.91,11.32,8.99,8.08,8.22,8.4,6.41,Perfecta
1852,8.59,8.6,7.53,8.23,7.45,9.46,7.27,Muy Buena
1853,7.72,8.98,6.55,9.06,6.42,5.97,7.89,Muy Buena
1854,7.81,8.469999999999999,3.94,7.97,7.55,8.08,9.37,Buena
1855,8.54,8.62,3.55,7.96,6.63,7.26,5.43,Buena
1856,9.99,10.4,9.65,8.93,6.28,5.9,7.83,Perfecta
1857,5.43,5.4399999999999995,8.56,8.13,9.11,9.62,7.0,Buena
1858,4.17,5.21,8.23,9.61,7.76,7.81,6.98,No Muy Buena
1859,7.77,9.45,6.03,8.05,8.71,8.12,4.83,Buena
1860,3.59,5.12,4.78,7.13,8.96,7.35,6.25,Mala
1861,3.61,5.109999999999999,6.62,7.57,9.66,8.92,7.58,No Muy Mala
1862,3.14,3.98,9.64,8.05,9.79,8.09,7.96,No Muy Buena
1863,6.47,7.54,7.97,9.29,9.49,9.4,4.22,Buena
1864,6.02,7.13,4.36,7.59,7.87,7.91,7.51,No Muy Mala
1865,5.82,7.300000000000001,4.93,9.81,7.18,6.37,4.6,No Muy Buena
1866,7.44,7.82,4.05,8.53,7.67,9.35,9.55,Buena
1867,6.62,6.91,7.09,8.52,8.69,5.97,9.32,Buena
1868,7.32,9.0,5.0,9.8,6.2,6.68,6.25,Buena
1869,7.88,8.16,9.01,9.1,8.25,8.47,4.85,Muy Buena
1870,8.02,9.209999999999999,4.59,7.51,6.36,6.78,5.77,Buena
1871,6.33,7.46,5.3,8.85,6.54,8.49,7.55,No Muy Buena
1872,4.68,5.1499999999999995,8.98,8.81,9.83,6.05,9.38,Buena
1873,4.43,5.0,5.3,8.99,8.7,7.84,4.79,No Muy Mala
1874,6.18,6.18,7.42,9.44,7.13,8.76,4.56,Buena
1875,3.48,4.59,6.67,8.15,6.99,8.12,5.64,Mala
1876,3.42,4.41,6.58,7.81,9.75,9.45,9.03,No Muy Mala
1877,8.48,10.13,5.26,7.16,6.73,9.19,9.31,Muy Buena
1878,4.77,4.89,4.84,9.59,9.08,8.73,4.61,No Muy Mala
1879,8.12,9.639999999999999,5.11,8.5,9.21,6.86,6.5,Muy Buena
1880,3.23,3.5,3.41,7.95,6.49,8.6,6.34,Mala
1881,3.79,4.83,4.64,8.98,7.38,9.31,7.59,Mala
1882,7.94,8.1,4.53,7.37,6.23,7.11,8.97,Buena
1883,5.54,5.65,4.25,9.9,9.98,7.2,8.17,No Muy Mala
1884,5.96,6.77,5.57,9.94,9.4,7.88,4.26,No Muy Buena
1885,6.32,7.41,4.44,8.14,7.26,7.01,8.68,No Muy Buena
1886,7.8,8.94,4.33,8.99,7.65,9.58,8.01,Buena
1887,6.11,7.0,4.87,8.45,7.81,7.33,4.25,No Muy Mala
1888,4.66,4.8500000000000005,6.81,9.5,7.75,6.54,8.26,No Muy Mala
1889,4.49,4.7,3.9,7.28,8.17,9.33,5.87,Mala
1890,8.74,10.290000000000001,3.35,9.21,6.55,5.65,8.41,Buena
1891,9.71,11.0,3.33,9.34,8.9,5.84,8.71,Muy Buena
1892,3.48,3.6,5.53,8.99,6.28,7.06,9.46,Mala
1893,8.07,8.55,5.38,9.87,7.62,8.38,9.42,Muy Buena
1894,7.3,8.17,7.26,7.41,6.37,5.8,6.05,Buena
1895,5.14,6.369999999999999,6.48,9.23,7.51,8.79,7.72,No Muy Buena
1896,5.04,6.63,8.38,9.26,9.0,7.6,5.5,Buena
1897,9.38,10.950000000000001,7.68,7.51,9.21,5.55,7.66,Perfecta
1898,4.34,4.76,7.43,8.1,7.42,5.72,7.63,No Muy Mala
1899,5.09,5.6899999999999995,6.81,7.61,9.48,7.22,4.33,No Muy Mala
1900,6.82,7.23,7.31,7.58,9.28,9.45,8.09,Buena
1901,6.52,6.529999999999999,4.25,9.7,7.95,6.27,6.41,No Muy Buena
1902,7.78,8.71,8.03,9.1,8.09,8.32,8.07,Muy Buena
1903,6.52,7.34,7.26,9.83,9.44,7.92,7.76,Buena
1904,9.97,10.01,8.07,9.85,8.37,7.26,9.65,Perfecta
1905,8.13,8.680000000000001,6.59,7.42,6.24,9.03,6.81,Muy Buena
1906,5.53,6.0600000000000005,5.04,9.1,6.93,7.87,4.3,No Muy Mala
1907,6.96,7.36,5.62,7.23,6.27,9.36,6.15,No Muy Buena
1908,7.81,9.18,7.32,8.98,7.62,5.84,8.19,Muy Buena
1909,7.54,7.9,6.67,9.63,8.23,9.15,4.88,Buena
1910,9.94,9.99,5.83,8.12,9.63,9.54,4.4,Muy Buena
1911,5.63,5.6899999999999995,7.09,8.2,9.28,7.87,4.31,No Muy Buena
1912,4.87,6.09,7.88,8.19,7.51,6.48,9.45,No Muy Buena
1913,7.57,8.81,4.82,9.58,6.59,9.07,9.57,Buena
1914,5.44,6.140000000000001,6.74,9.79,9.09,5.7,5.14,No Muy Buena
1915,5.39,7.08,4.91,8.75,8.5,7.91,9.2,No Muy Buena
1916,5.91,6.4,3.81,7.13,7.65,7.33,4.66,No Muy Mala
1917,7.33,7.85,7.02,7.5,7.18,9.69,7.63,Buena
1918,4.11,4.58,6.47,8.49,6.84,8.03,8.78,No Muy Mala
1919,5.5,6.79,4.43,9.58,8.92,9.09,9.63,No Muy Buena
1920,7.25,8.67,4.02,9.74,6.64,9.5,5.99,Buena
1921,5.52,6.1499999999999995,9.5,7.23,8.94,8.3,4.82,Buena
1922,8.2,9.889999999999999,9.34,8.61,7.56,8.75,4.71,Perfecta
1923,4.85,5.77,6.63,7.39,8.93,7.19,7.75,No Muy Mala
1924,9.27,10.42,5.89,9.64,8.95,9.2,8.89,Perfecta
1925,7.68,9.25,6.1,9.98,8.85,7.02,5.42,Muy Buena
1926,3.9,5.48,4.87,9.6,7.51,7.49,6.63,Mala
1927,7.22,8.62,6.53,8.54,8.48,6.81,6.45,Buena
1928,7.65,9.190000000000001,6.87,8.23,9.42,7.22,8.76,Muy Buena
1929,3.34,3.4,8.47,7.62,8.89,7.14,9.03,No Muy Mala
1930,9.84,11.1,8.64,7.66,8.88,9.22,4.48,Perfecta
1931,7.93,9.129999999999999,6.35,9.95,6.44,9.38,6.78,Muy Buena
1932,8.79,9.7,8.66,8.05,9.76,7.66,6.09,Perfecta
1933,9.2,10.53,9.23,8.73,9.36,8.99,9.45,Perfecta
1934,8.03,8.399999999999999,5.98,8.9,7.96,9.5,6.49,Muy Buena
1935,5.46,6.21,8.88,7.18,6.65,7.5,8.29,Buena
1936,9.73,10.42,4.93,9.62,7.31,8.08,5.67,Muy Buena
1937,8.33,9.28,7.41,9.57,9.35,7.34,4.38,Muy Buena
1938,3.83,4.92,7.58,7.17,8.62,8.88,9.13,No Muy Mala
1939,7.2,8.68,5.48,9.22,9.25,9.38,5.66,Buena
1940,4.74,4.9,7.12,7.31,8.46,7.76,5.96,No Muy Mala
1941,7.55,8.83,7.05,8.79,6.38,9.13,8.48,Muy Buena
1942,7.62,9.19,8.27,7.7,8.17,6.41,4.47,Muy Buena
1943,8.97,9.92,6.47,8.35,9.45,8.07,9.24,Muy Buena
1944,4.83,5.38,3.6,7.34,9.4,5.76,4.98,Mala
1945,5.7,6.66,5.45,9.25,6.99,8.24,4.7,No Muy Buena
1946,6.72,7.319999999999999,9.5,9.27,7.66,7.49,5.49,Muy Buena
1947,6.69,6.98,4.79,9.24,9.73,6.14,8.18,No Muy Buena
1948,3.69,4.41,6.3,8.15,7.88,6.88,5.09,Mala
1949,8.33,8.56,4.9,9.02,6.86,8.01,6.03,Buena
1950,3.7,4.5600000000000005,8.87,9.94,9.17,7.58,8.73,No Muy Buena
1951,7.62,8.620000000000001,5.11,7.94,9.68,7.04,9.57,Buena
1952,6.08,6.93,7.94,8.19,8.99,5.68,4.3,Buena
1953,4.03,5.61,8.69,9.89,8.66,5.84,4.28,No Muy Buena
1954,9.94,10.28,6.87,7.39,6.31,5.98,4.41,Muy Buena
1955,5.96,6.63,4.51,9.86,7.45,5.85,9.27,No Muy Buena
1956,8.38,9.280000000000001,4.3,7.63,9.34,8.13,7.73,Buena
1957,4.02,5.68,7.98,9.87,9.94,5.72,5.8,No Muy Buena
1958,8.95,9.68,9.18,7.29,7.34,6.11,6.62,Perfecta
1959,7.87,8.68,5.84,9.77,6.44,8.39,8.34,Muy Buena
1960,8.6,10.08,3.62,8.84,8.18,8.19,8.82,Muy Buena
1961,8.32,9.1,4.81,8.49,7.76,7.16,8.73,Muy Buena
1962,7.23,7.75,6.78,8.03,8.13,9.17,8.21,Buena
1963,5.89,7.17,3.46,8.29,7.42,8.26,7.17,No Muy Mala
1964,3.58,4.67,5.57,8.27,8.88,8.03,8.55,Mala
1965,5.7,6.970000000000001,4.8,9.93,8.1,6.05,6.16,No Muy Buena
1966,7.32,8.42,6.98,9.69,8.93,8.2,5.59,Muy Buena
1967,7.47,8.1,9.06,7.12,8.28,8.0,5.74,Muy Buena
1968,3.95,4.05,7.18,7.44,7.27,6.88,9.27,No Muy Mala
1969,4.69,4.78,3.34,8.02,9.58,7.59,5.2,Mala
1970,7.27,7.449999999999999,6.3,7.71,9.46,8.52,4.86,Buena
1971,8.85,8.91,9.57,8.44,8.64,6.41,6.67,Perfecta
1972,9.8,11.24,7.47,8.13,6.44,8.7,6.71,Perfecta
1973,7.14,7.239999999999999,4.54,8.84,6.33,6.56,6.87,No Muy Buena
1974,9.43,10.049999999999999,5.59,7.97,7.5,9.11,7.17,Muy Buena
1975,6.84,7.95,5.72,8.61,7.01,6.9,8.45,Buena
1976,7.69,9.07,8.67,8.59,7.81,6.05,9.47,Muy Buena
1977,5.27,6.38,6.23,9.39,6.23,6.25,8.81,No Muy Buena
1978,8.18,8.5,7.22,8.24,9.41,8.98,9.34,Muy Buena
1979,6.85,7.18,9.44,8.21,7.93,6.84,7.99,Muy Buena
1980,4.21,5.34,3.24,9.26,6.74,6.48,5.0,Mala
1981,4.61,5.94,6.75,9.05,7.41,8.47,6.15,No Muy Mala
1982,4.66,5.390000000000001,8.5,7.63,9.39,8.75,7.71,No Muy Buena
1983,3.1,4.15,5.07,7.45,6.56,6.98,7.22,Mala
1984,5.88,7.47,7.76,7.32,7.74,8.1,9.2,Buena
1985,8.67,10.08,3.46,9.01,8.27,6.33,5.58,Buena
1986,4.41,4.970000000000001,6.6,9.78,7.86,9.62,9.55,No Muy Buena
1987,6.55,7.51,5.73,9.4,9.04,9.34,8.53,Buena
1988,4.96,5.23,8.66,9.77,6.92,7.19,8.39,Buena
1989,7.56,8.9,4.36,8.97,9.17,7.67,8.87,Buena
1990,8.36,9.77,5.6,8.85,9.43,7.7,9.34,Muy Buena
1991,4.49,5.43,4.17,7.58,6.48,8.72,8.41,Mala
1992,7.85,8.79,8.7,8.44,8.71,8.07,9.45,Muy Buena
1993,4.31,4.47,7.65,9.98,8.12,8.73,4.74,No Muy Mala
1994,6.67,8.11,4.22,9.08,8.13,7.54,8.19,No Muy Buena
1995,7.87,8.88,6.33,7.22,9.99,6.02,8.04,Muy Buena
1996,5.03,6.18,6.56,7.12,6.91,8.87,8.29,No Muy Buena
1997,3.91,5.51,5.98,9.44,8.9,8.63,6.45,No Muy Mala
1998,3.9,4.95,8.35,7.61,8.15,8.84,6.59,No Muy Mala
1999,3.57,4.41,9.28,7.38,8.9,8.39,7.53,No Muy Mala
2000,7.85,9.379999999999999,4.26,9.61,9.15,8.71,5.66,Buena
2001,9.65,11.3,7.43,8.15,7.12,8.46,8.15,Perfecta
2002,7.54,8.81,4.78,8.32,7.3,6.31,7.64,Buena
2003,8.7,9.559999999999999,7.63,9.59,9.65,6.7,6.5,Muy Buena
2004,8.22,8.5,8.02,9.36,9.02,6.29,6.96,Muy Buena
2005,3.3,4.65,8.17,8.76,7.44,9.27,6.97,No Muy Mala
2006,9.12,10.149999999999999,7.17,8.48,6.48,5.95,8.69,Muy Buena
2007,3.32,3.8,8.03,7.44,9.43,9.55,4.72,No Muy Mala
2008,4.77,5.47,5.14,8.89,9.83,8.44,6.01,No Muy Mala
2009,9.25,9.4,3.3,9.6,8.07,8.56,5.71,Buena
2010,8.11,8.719999999999999,8.15,7.61,7.08,5.82,7.9,Muy Buena
2011,5.87,7.470000000000001,7.09,8.74,6.72,9.04,9.59,Buena
2012,5.95,7.16,9.51,8.43,7.61,7.79,9.59,Muy Buena
2013,7.45,8.6,6.14,8.34,9.76,9.48,6.94,Muy Buena
2014,6.93,7.859999999999999,6.32,7.49,9.21,9.16,8.0,Buena
2015,9.57,10.64,4.2,7.7,7.76,8.24,6.23,Muy Buena
2016,9.47,11.110000000000001,6.78,7.46,8.08,7.0,8.95,Perfecta
2017,4.48,4.73,8.21,8.61,9.31,9.45,4.25,No Muy Buena
2018,3.4,4.17,3.25,7.15,9.22,6.82,8.24,Mala
2019,4.84,5.79,8.02,8.02,7.59,8.26,5.48,No Muy Buena
2020,9.78,10.34,9.29,8.37,9.67,6.96,7.98,Perfecta
2021,6.73,6.99,9.53,8.37,9.24,9.09,9.65,Muy Buena
2022,7.98,8.1,8.62,8.65,9.37,5.78,5.34,Muy Buena
2023,4.02,5.08,6.11,9.24,9.16,9.45,6.34,No Muy Mala
2024,7.23,8.81,5.48,8.82,7.11,7.57,7.14,Buena
2025,5.39,6.06,8.16,8.33,6.2,6.48,4.42,No Muy Buena
2026,3.5,4.45,6.27,9.34,8.5,8.61,6.3,No Muy Mala
2027,3.2,3.25,4.41,8.74,8.85,7.93,9.17,Mala
2028,6.59,7.04,7.99,7.8,6.25,8.82,9.14,Buena
2029,5.41,6.720000000000001,5.8,9.57,9.42,6.13,6.36,No Muy Buena
2030,4.23,5.78,4.3,7.14,8.64,9.19,7.81,Mala
2031,3.68,4.13,3.64,7.88,6.81,6.49,8.61,Mala
2032,8.67,9.46,3.64,7.73,9.18,8.21,9.32,Buena
2033,9.11,10.709999999999999,4.59,9.96,7.7,9.32,5.65,Muy Buena
2034,9.51,11.12,4.43,9.26,6.22,6.22,5.76,Muy Buena
2035,8.65,10.32,8.9,9.05,8.67,6.94,7.27,Perfecta
2036,6.86,7.6000000000000005,3.67,8.31,9.77,8.57,6.79,No Muy Buena
2037,6.59,8.03,4.3,9.04,9.17,7.88,7.25,No Muy Buena
2038,7.39,7.59,8.31,8.01,9.66,8.69,8.95,Muy Buena
2039,6.0,6.36,6.77,8.7,8.83,8.22,8.94,Buena
2040,5.26,5.46,5.18,9.04,9.11,9.61,7.03,No Muy Mala
2041,6.13,7.529999999999999,7.11,7.12,6.41,7.14,7.92,Buena
2042,9.91,10.05,9.43,9.43,8.18,7.62,6.11,Perfecta
2043,4.53,5.58,3.48,7.27,9.62,5.69,6.69,Mala
2044,7.03,7.6000000000000005,3.65,9.13,9.44,8.92,7.31,No Muy Buena
2045,4.07,5.65,5.43,8.46,6.79,7.45,6.34,Mala
2046,4.53,4.71,3.72,9.16,8.65,7.95,6.55,Mala
2047,3.29,3.98,7.65,9.83,8.53,7.66,5.3,No Muy Mala
2048,6.04,6.05,6.19,7.97,7.18,7.33,8.63,No Muy Buena
2049,9.0,10.32,4.93,7.8,8.33,7.98,4.25,Muy Buena
2050,5.49,5.98,6.97,7.47,7.97,8.93,7.08,No Muy Buena
2051,7.87,8.73,4.36,8.95,8.36,6.82,4.52,Buena
2052,4.61,5.0,6.09,9.98,8.86,6.19,9.21,No Muy Mala
2053,9.25,10.34,9.12,8.66,9.33,5.92,8.67,Perfecta
2054,3.85,4.42,6.14,7.18,7.59,6.3,7.95,Mala
2055,6.44,7.1000000000000005,4.02,8.92,7.96,6.6,6.79,No Muy Buena
2056,3.7,3.95,6.71,7.94,9.09,8.89,7.09,No Muy Mala
2057,3.53,4.75,4.79,9.35,9.95,8.55,5.19,Mala
2058,3.47,4.83,6.75,8.91,6.68,9.15,9.64,No Muy Mala
2059,9.69,10.44,5.78,8.35,7.63,8.16,7.57,Muy Buena
2060,9.13,10.47,4.33,8.15,7.54,5.62,6.65,Muy Buena
2061,9.82,9.870000000000001,6.47,8.94,8.05,8.17,6.48,Perfecta
2062,6.64,6.97,3.85,8.3,8.68,8.05,7.44,No Muy Buena
2063,7.73,9.4,8.43,7.42,6.49,7.84,7.18,Muy Buena
2064,6.91,6.98,4.77,9.7,7.99,6.54,7.6,No Muy Buena
2065,9.93,11.59,7.77,7.62,8.66,6.24,8.81,Perfecta
2066,5.33,5.68,7.48,8.36,8.4,9.22,5.72,No Muy Buena
2067,6.02,6.18,6.24,7.49,7.36,6.53,5.33,No Muy Buena
2068,8.06,8.26,7.02,9.47,7.82,7.2,8.19,Muy Buena
2069,4.41,5.63,4.47,7.65,7.32,6.14,9.66,Mala
2070,4.12,5.07,3.56,8.14,6.56,9.13,9.39,Mala
2071,6.85,8.07,3.74,7.26,7.67,7.6,6.2,No Muy Buena
2072,4.86,5.760000000000001,3.3,7.23,9.91,7.46,7.22,Mala
2073,8.23,9.55,3.77,9.42,8.75,7.68,9.65,Muy Buena
2074,3.86,4.06,3.94,9.73,7.93,9.23,5.46,Mala
2075,8.83,9.84,7.15,7.35,9.35,8.49,7.27,Muy Buena
2076,9.19,10.54,5.67,9.04,8.13,6.9,6.15,Muy Buena
2077,7.02,7.289999999999999,5.51,9.95,8.82,6.09,8.71,Buena
2078,3.87,4.03,5.86,9.68,7.1,8.68,4.52,Mala
2079,6.84,7.109999999999999,6.46,8.67,8.96,8.07,8.3,Buena
2080,6.08,7.59,5.46,9.33,9.74,5.5,5.67,No Muy Buena
2081,4.06,4.109999999999999,3.52,8.1,6.86,7.35,9.55,Mala
2082,4.2,4.71,5.83,7.37,9.63,5.81,5.65,Mala
2083,7.15,8.67,7.67,7.67,9.33,8.23,4.96,Muy Buena
2084,8.02,8.95,4.56,9.21,7.72,7.66,6.56,Buena
2085,8.09,9.14,5.92,7.91,9.12,9.13,5.82,Muy Buena
2086,9.81,11.040000000000001,9.55,7.58,7.16,8.09,7.75,Perfecta
2087,7.35,8.15,9.64,9.15,7.02,8.96,8.13,Muy Buena
2088,8.51,8.58,3.67,7.57,8.47,9.04,7.47,Buena
2089,4.83,6.140000000000001,7.07,8.38,8.86,9.62,6.31,No Muy Buena
2090,5.65,6.970000000000001,8.74,9.19,9.64,9.3,7.87,Buena
2091,5.47,5.819999999999999,7.59,9.66,7.82,5.82,4.94,No Muy Buena
2092,8.03,8.41,7.86,9.96,7.24,6.95,7.4,Muy Buena
2093,8.4,9.34,4.74,8.22,9.88,7.91,9.3,Muy Buena
2094,4.21,4.78,6.2,9.25,7.1,6.35,5.36,No Muy Mala
2095,9.61,10.41,4.41,8.46,9.17,8.45,6.65,Muy Buena
2096,7.21,7.85,5.38,9.84,7.27,9.38,5.66,Buena
2097,9.32,11.01,4.64,9.62,7.33,8.59,7.56,Muy Buena
2098,6.06,6.3999999999999995,8.95,7.17,9.91,6.12,7.02,Buena
2099,5.77,7.43,4.53,8.82,9.34,6.12,9.58,No Muy Buena
2100,9.35,10.969999999999999,5.58,8.85,9.51,6.37,6.33,Muy Buena
2101,4.74,4.930000000000001,6.02,7.88,9.97,7.56,5.01,No Muy Mala
2102,4.53,4.760000000000001,9.18,9.56,8.21,5.76,4.99,No Muy Buena
2103,8.19,9.79,6.93,8.37,9.89,7.4,7.73,Muy Buena
2104,7.61,8.93,9.0,7.21,7.18,6.75,6.53,Muy Buena
2105,6.26,7.67,9.02,8.19,6.76,9.44,6.42,Buena
2106,5.07,5.220000000000001,8.2,8.95,9.51,7.2,7.88,No Muy Buena
2107,7.16,7.42,8.99,7.4,9.6,6.78,6.32,Muy Buena
2108,3.34,4.3,5.91,7.76,8.89,6.47,7.72,Mala
2109,7.63,8.62,5.81,8.68,9.15,7.85,5.25,Buena
2110,3.61,4.66,8.9,8.03,6.42,9.16,8.33,No Muy Mala
2111,8.88,10.180000000000001,4.11,9.52,8.61,9.62,8.55,Muy Buena
2112,9.79,10.34,9.46,7.29,8.26,8.82,7.14,Perfecta
2113,5.38,6.72,4.07,8.89,9.12,7.87,4.45,No Muy Mala
2114,6.54,7.74,8.47,8.03,7.05,6.34,4.29,Buena
2115,7.76,9.41,3.99,8.85,8.4,7.17,7.31,Buena
2116,7.47,7.489999999999999,4.3,8.05,8.58,9.13,8.94,Buena
2117,8.62,9.76,5.68,7.58,9.54,7.11,6.75,Muy Buena
2118,5.09,6.4799999999999995,3.51,9.69,7.43,8.57,5.04,No Muy Mala
2119,7.44,9.1,8.29,9.45,7.21,6.6,4.79,Muy Buena
2120,5.95,6.63,9.24,7.72,6.42,7.86,6.8,Buena
2121,3.86,4.74,8.43,7.39,6.2,6.97,5.85,No Muy Mala
2122,3.23,4.859999999999999,7.01,9.09,9.8,6.32,5.85,No Muy Mala
2123,5.38,6.37,7.22,9.01,9.66,6.82,5.11,No Muy Buena
2124,4.74,5.54,6.34,7.91,7.61,8.51,9.21,No Muy Mala
2125,9.82,10.63,6.29,8.13,7.37,9.65,9.66,Perfecta
2126,9.31,9.38,9.29,7.48,7.57,8.73,7.57,Perfecta
2127,7.59,8.74,8.62,8.04,6.74,7.34,7.68,Muy Buena
2128,9.56,10.850000000000001,7.08,9.98,8.91,8.4,7.87,Perfecta
2129,7.87,9.54,4.55,9.99,8.85,8.02,9.5,Muy Buena
2130,9.01,10.08,8.19,8.98,9.56,9.27,5.56,Perfecta
2131,8.86,8.95,7.53,8.54,8.57,5.84,8.75,Muy Buena
2132,6.54,8.15,3.39,8.8,8.8,7.33,6.19,No Muy Buena
2133,9.44,10.959999999999999,7.78,8.93,9.62,9.51,9.13,Perfecta
2134,9.29,9.86,6.78,9.33,9.61,8.85,8.19,Perfecta
2135,6.61,7.8500000000000005,7.79,7.92,6.44,7.46,4.79,Buena
2136,4.23,5.550000000000001,7.6,9.08,8.32,8.65,6.5,No Muy Buena
2137,3.48,4.84,8.25,7.66,7.19,6.94,7.58,No Muy Mala
2138,8.47,8.870000000000001,4.88,8.07,8.87,7.44,6.17,Buena
2139,3.57,4.33,7.3,7.86,8.97,7.39,8.02,No Muy Mala
2140,8.04,8.659999999999998,6.49,8.7,9.22,7.69,7.34,Muy Buena
2141,9.17,10.0,4.86,7.98,6.44,6.7,4.69,Muy Buena
2142,6.42,7.67,3.39,8.23,9.69,7.91,7.95,No Muy Buena
2143,9.7,10.78,8.59,7.82,7.09,8.19,8.71,Perfecta
2144,8.32,8.59,3.47,9.39,8.59,7.22,5.12,Buena
2145,6.78,6.78,7.12,8.68,8.92,7.84,6.28,Buena
2146,7.47,8.8,4.62,8.73,8.62,9.25,8.15,Buena
2147,9.93,10.26,5.8,9.23,7.72,7.14,7.19,Muy Buena
2148,8.89,9.450000000000001,5.1,9.63,6.53,9.62,6.04,Muy Buena
2149,4.96,5.84,7.52,9.1,7.96,9.68,5.44,No Muy Buena
2150,3.94,4.36,4.95,7.9,8.96,5.52,9.62,Mala
2151,6.13,6.91,4.0,7.81,9.73,5.7,6.19,No Muy Mala
2152,8.81,10.23,5.6,9.06,7.65,6.4,4.73,Muy Buena
2153,3.15,4.42,7.67,7.36,6.24,9.27,7.11,No Muy Mala
2154,3.7,4.800000000000001,7.58,9.93,8.61,7.22,9.28,No Muy Mala
2155,4.97,5.35,9.55,7.89,7.56,9.33,8.26,Buena
2156,6.1,7.279999999999999,5.4,9.36,7.74,5.99,5.38,No Muy Buena
2157,8.74,10.19,8.71,7.17,7.96,9.09,4.21,Muy Buena
2158,6.8,6.87,8.72,9.06,7.87,6.06,9.04,Muy Buena
2159,5.31,5.609999999999999,9.49,8.51,9.24,8.3,7.48,Buena
2160,9.93,10.709999999999999,8.62,8.22,9.25,6.33,8.19,Perfecta
2161,4.3,4.84,3.23,7.98,7.41,6.36,6.53,Mala
2162,7.28,7.44,3.81,9.28,8.39,7.4,9.18,Buena
2163,4.22,4.54,9.58,8.76,7.6,9.38,7.63,No Muy Buena
2164,9.68,10.25,6.54,7.34,8.29,9.3,8.46,Perfecta
2165,3.18,3.39,3.3,7.21,7.56,6.4,5.89,Mala
2166,8.32,9.23,3.96,8.58,8.6,7.75,9.24,Buena
2167,7.15,8.63,4.99,8.6,8.17,8.86,7.08,Buena
2168,9.38,9.4,5.36,9.58,6.67,7.6,9.17,Muy Buena
2169,7.44,8.530000000000001,7.09,8.16,9.82,8.26,8.44,Muy Buena
2170,4.86,5.11,7.43,8.98,7.54,6.33,9.69,No Muy Buena
2171,9.25,9.89,4.02,7.22,8.78,6.67,8.96,Muy Buena
2172,4.11,5.32,8.49,8.0,9.34,8.81,6.33,No Muy Buena
2173,4.72,5.68,7.49,7.87,7.25,6.29,6.33,No Muy Mala
2174,5.41,6.07,9.41,9.12,6.62,7.97,6.37,Buena
2175,9.95,10.569999999999999,9.51,9.7,8.4,6.01,7.27,Perfecta
2176,3.11,4.13,7.83,7.22,9.23,7.06,6.03,Mala
2177,7.03,8.44,5.63,8.28,6.36,8.87,7.8,Buena
2178,9.13,10.73,6.39,8.81,7.12,9.37,4.53,Muy Buena
2179,7.07,8.32,5.17,7.75,9.26,7.04,6.2,Buena
2180,3.83,4.3,5.99,8.58,7.34,8.44,8.23,No Muy Mala
2181,5.95,6.1000000000000005,8.32,9.73,8.27,6.42,4.31,Buena
2182,8.35,9.719999999999999,3.81,8.44,6.75,9.15,6.53,Buena
2183,9.69,10.51,6.32,8.59,9.52,6.22,5.5,Muy Buena
2184,3.55,4.17,7.53,7.62,9.43,8.59,5.25,No Muy Mala
2185,6.63,7.1,5.14,7.21,6.39,8.29,6.55,No Muy Buena
2186,3.69,5.35,4.57,7.29,8.81,6.53,7.15,Mala
2187,9.94,10.2,3.62,9.61,7.39,6.63,6.74,Muy Buena
2188,9.29,10.459999999999999,9.33,7.23,8.4,6.4,9.04,Perfecta
2189,3.41,3.7,9.49,7.77,7.57,8.23,8.64,No Muy Mala
2190,7.33,8.7,4.37,7.8,7.1,8.46,6.3,No Muy Buena
2191,6.18,7.84,6.67,8.34,8.96,5.78,8.99,Buena
2192,6.82,7.53,8.73,9.71,7.86,6.52,9.48,Muy Buena
2193,8.74,10.26,4.81,9.2,7.22,8.2,6.43,Muy Buena
2194,8.27,9.52,4.52,8.78,8.53,9.65,8.42,Muy Buena
2195,9.41,9.72,4.11,8.05,7.83,7.82,7.82,Muy Buena
2196,3.82,4.779999999999999,4.13,7.26,6.85,9.24,5.44,Mala
2197,9.08,10.02,7.69,7.49,8.63,5.8,9.24,Perfecta
2198,8.58,8.76,3.9,9.62,7.83,6.81,5.98,Buena
2199,3.78,3.8699999999999997,9.3,8.29,8.67,8.35,9.36,No Muy Buena
2200,4.6,6.239999999999999,8.81,8.64,9.08,6.14,6.08,No Muy Buena
2201,8.45,9.01,8.54,9.47,8.74,9.61,9.49,Perfecta
2202,7.11,7.44,8.37,9.25,8.72,6.83,6.86,Muy Buena
2203,6.55,7.12,6.8,9.28,9.03,9.4,9.53,Buena
2204,7.68,8.35,5.49,9.45,7.54,8.4,8.24,Buena
2205,9.77,10.33,7.3,7.7,6.66,8.74,9.2,Perfecta
2206,8.14,9.48,6.46,9.99,7.3,7.63,4.52,Muy Buena
2207,7.92,9.04,8.83,9.33,7.42,7.35,9.48,Perfecta
2208,4.37,4.61,5.64,9.26,7.91,6.44,5.32,No Muy Mala
2209,8.21,8.97,6.22,7.83,8.57,8.97,6.13,Muy Buena
2210,8.27,8.73,3.54,9.55,9.81,8.29,5.7,Buena
